image_id,filepath,borough,road_type,sample_latitude,sample_longitude,latitude,longitude,compass_angle,captured_at,source,sky_fraction,greenery_present,greenery_density,building_height_ratio,traffic_intensity,pedestrian_activity,surface_condition,lighting,height_enc,traffic_enc,pedestrian_enc,greenery_enc,surface_enc,light_enc,green_bin,stress,calm,vitality,enclosure,safety,desolation,scene_description,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,vader_negativity,negativity_index
104675302206215,images/Sutton/104675302206215.jpg,Sutton,unknown,51.38000833622432,-0.175260906603456,51.3759488,-0.18200980392157,0.0,1649343103510,Mapillary,0.6,True,medium,low,light,none,good,normal,1,1,0,2,2,2,1,3.4,6.5,3.3,3.6,5.3,6.0,A tree stands on the sidewalk of a residential street with houses and a black car parked on the road.,0.0,1.0,0.0,0.0,0.09015793353319168,0.8736094832420349,0.036232542246580124,0.5,0.29507896676659584
543197990499274,images/Sutton/543197990499274.jpg,Sutton,unknown,51.37151459765697,-0.1857204518344701,51.3724232,-0.18431419999819,0.0,1649342726414,Mapillary,0.6,True,low,low,light,none,fair,normal,1,1,0,1,1,2,1,4.3,4.8,2.7,3.6,4.2,7.0,A sidewalk runs along a residential street lined with parked cars and houses.,0.0,1.0,0.0,0.0,0.1489589363336563,0.8190458416938782,0.03199527785181999,0.5,0.32447946816682816
757737608234829,images/Sutton/757737608234829.jpg,Sutton,unknown,51.379863716138665,-0.1642447511150656,51.379288388889,-0.16233088888889,0.0,1542897125228,Mapillary,0.6,True,none,low,none,none,fair,dim,1,0,0,0,1,1,1,3.4,4.1,1.7,3.6,3.7,8.0,a red postbox with a white label displaying collection times is on a paved surface,0.0,1.0,0.0,0.0,0.023464273661375046,0.9060952663421631,0.0704403966665268,0.5,0.2617321368306875
1020187938720660,images/Sutton/1020187938720660.jpg,Sutton,unknown,51.34261143820687,-0.1866127388384449,51.343030666667,-0.18393255555556,0.0,1542451069375,Mapillary,0.6,True,low,low,none,none,fair,dim,1,0,0,1,1,1,1,3.1,5.5,1.7,3.6,3.7,8.0,A red postbox with a white label on it is on the side of a road with a double yellow line.,0.0,1.0,0.0,0.0,0.11102951318025589,0.8319684267044067,0.05700206756591797,0.5,0.30551475659012794
318093963168581,images/Sutton/318093963168581.jpg,Sutton,unknown,51.33972585827076,-0.1756442583260676,51.34542546,-0.17027501,274.15569776297,1434715616927,Mapillary,0.6,True,none,low,none,none,fair,dim,1,0,0,0,1,1,1,3.4,4.1,1.7,3.6,3.7,8.0,A yellow tactile paving strip with raised bumps is adjacent to a dark gray asphalt road.,0.0,1.0,0.0,0.0,0.04004558548331261,0.9251274466514587,0.034826964139938354,0.5,0.2700227927416563
313154073818344,images/Sutton/313154073818344.jpg,Sutton,unknown,51.335252441018206,-0.1486236974619081,51.328330583333,-0.14993522222222,0.0,1527687976905,Mapillary,0.6,True,high,low,none,none,fair,normal,1,0,0,3,1,2,1,2.4,8.1,2.7,3.6,4.7,7.0,a red post box with a white schedule on the front,0.0,1.0,0.0,0.0,0.042365726083517075,0.8812909126281738,0.07634337246417999,0.5,0.27118286304175854
396829551958404,images/Sutton/396829551958404.jpg,Sutton,unknown,51.34537860799544,-0.134165366234684,51.352769700001,-0.1372935,0.0,1649934276501,Mapillary,0.6,True,medium,low,light,none,good,normal,1,1,0,2,2,2,1,3.4,6.5,3.3,3.6,5.3,6.0,"A suburban street with houses, trees, and a grassy area with a bench.",0.0,1.0,0.0,0.0,0.020101258531212807,0.8780117630958557,0.10188699513673782,0.5,0.2600506292656064
363450648409739,images/Sutton/363450648409739.jpg,Sutton,unknown,51.374960315133634,-0.1311211882852744,51.37031167,-0.12416727,260.81170654297,1406913422000,Mapillary,0.6,True,high,low,none,low,fair,normal,1,0,1,3,1,2,1,2.4,8.1,4.3,3.6,5.3,5.7,"A paved path runs through a green area with trees and grass, with a road to the left and a signpost on the right.",0.0,1.0,0.0,0.0,0.008423903025686741,0.8829842209815979,0.10859186947345734,0.5,0.25421195151284337
1316972358794566,images/Sutton/1316972358794566.jpg,Sutton,unknown,51.34931341658361,-0.1304592356237502,51.35305,-0.13397619999758,0.0,1649934310511,Mapillary,0.6,True,medium,low,light,none,good,normal,1,1,0,2,2,2,1,3.4,6.5,3.3,3.6,5.3,6.0,"There is a road with cars parked on the left side, a sidewalk, a grassy area with trees and flowers, and a bench on the right side.",0.0,1.0,0.0,0.0,0.01802946999669075,0.8737887740135193,0.10818178206682205,0.5,0.2590147349983454
1419012771986284,images/Sutton/1419012771986284.jpg,Sutton,unknown,51.38797585155879,-0.1814924064067818,51.391656,-0.189306,0.0,1696163162000,Mapillary,0.6,True,medium,low,none,none,good,bright,1,0,0,2,2,3,1,2.3,7.1,4.3,3.6,6.8,5.0,a person wearing a helmet is on a road with houses and cars in the background,0.0,1.0,0.0,0.0,0.1734374761581421,0.7642590999603271,0.06230342388153076,0.5,0.33671873807907104
337998114612825,images/Sutton/337998114612825.jpg,Sutton,unknown,51.38064345695521,-0.1680078542412153,51.375467416667,-0.16073372222222,0.0,1542889834379,Mapillary,0.6,True,none,low,none,none,fair,normal,1,0,0,0,1,2,1,3.4,4.1,2.7,3.6,4.7,7.0,a red postbox with a white sign on it,0.0,1.0,0.0,0.0,0.048725612461566925,0.8467819094657898,0.10449248552322388,0.5,0.27436280623078346
755635705133336,images/Sutton/755635705133336.jpg,Sutton,unknown,51.34460823962621,-0.1753302182482355,51.34659407,-0.16876195,85.426555991173,1434714739680,Mapillary,0.6,True,none,low,none,none,good,normal,1,0,0,0,2,2,1,2.9,4.5,3.3,3.6,5.8,6.0,"The lower part of a person's legs are visible, standing next to a wheel.",0.167,0.833,0.0,-0.296,0.052367545664310455,0.8995835185050964,0.048048898577690125,0.648,0.35018377283215524
1013794687253153,images/Richmond_upon_Thames/1013794687253153.jpg,Richmond upon Thames,unknown,51.45022602366309,-0.340813132236515,51.4538411,-0.3380494,305.0,1750096427000,Mapillary,0.4,True,medium,medium,moderate,none,good,bright,2,2,0,2,2,3,1,5.7,5.2,4.3,6.4,5.8,5.0,"A road with cars driving on it, lined with trees and a fence, and a sign that reads 'Red Route Clearway' and 'No stopping'.",0.099,0.901,0.0,-0.296,0.08366373181343079,0.8444552421569824,0.071881003677845,0.648,0.3658318659067154
2010307126168462,images/Richmond_upon_Thames/2010307126168462.jpg,Richmond upon Thames,unknown,51.458728101754176,-0.320482050456182,51.4578158,-0.3196781,298.0,1750095789000,Mapillary,0.6,True,high,low,light,none,good,bright,1,1,0,3,2,3,1,3.1,7.8,4.3,3.6,6.3,5.0,a road with two cars and trees on the side,0.0,1.0,0.0,0.0,0.1204468235373497,0.8148794770240784,0.06467367708683014,0.5,0.31022341176867485
266023545929762,images/Richmond_upon_Thames/266023545929762.jpg,Richmond upon Thames,unknown,51.45070909223339,-0.3686389576441249,51.4510468,-0.36779729999875,194.24647797644,1685090309457,Mapillary,0.4,True,high,medium,none,none,poor,normal,2,0,0,3,0,2,1,4.1,7.2,2.0,6.4,3.5,8.0,A green building with multiple windows stands behind a wooden fence and a row of trees and bushes.,0.0,1.0,0.0,0.0,0.02468627505004406,0.878373920917511,0.09693983197212219,0.5,0.26234313752502203
235606345016000,images/Richmond_upon_Thames/235606345016000.jpg,Richmond upon Thames,unknown,51.42878455110794,-0.3306437657003889,51.425826238466,-0.33152509674915,210.61763000488,1415101015000,Mapillary,0.6,True,medium,low,light,none,fair,bright,1,1,0,2,1,3,1,3.9,6.1,3.7,3.6,5.2,6.0,A sidewalk with cars parked on the left and a brick wall with a hedge on the right.,0.0,1.0,0.0,0.0,0.10426978766918182,0.8675079941749573,0.028222152963280678,0.5,0.3021348938345909
318559329898562,images/Richmond_upon_Thames/318559329898562.jpg,Richmond upon Thames,unknown,51.450467320215736,-0.2964953318931197,51.451225308333,-0.29617784290123,213.86534118652,1607340933540,Mapillary,0.4,True,low,medium,light,none,fair,dim,2,1,0,1,1,1,1,5.4,4.2,1.7,6.4,3.2,8.0,A black Nissan X-Trail SUV is stopped on a road with a stone wall to the left and a bus stop with a white sign reading 'THE GATE' to the right.,0.146,0.854,0.0,-0.4767,0.26331350207328796,0.7142860293388367,0.022400500252842903,0.7383500000000001,0.500831751036644
175762330981179,images/Richmond_upon_Thames/175762330981179.jpg,Richmond upon Thames,unknown,51.44308803679687,-0.2953604617673822,51.4424459,-0.294203,233.53329974794,1451574107332,Mapillary,0.6,True,low,low,none,none,fair,dim,1,0,0,1,1,1,1,3.1,5.5,1.7,3.6,3.7,8.0,"The image shows a white building with four large white columns on a stone-tiled floor, an open doorway leading to a lit interior, and windows on either side.",0.0,1.0,0.0,0.0,0.008893109858036041,0.8993368148803711,0.09177011996507645,0.5,0.254446554929018
1234194914844810,images/Richmond_upon_Thames/1234194914844810.jpg,Richmond upon Thames,unknown,51.45480561287204,-0.3252549726376793,51.4568519,-0.3268297,81.0,1750096157000,Mapillary,0.6,True,medium,low,moderate,none,fair,bright,1,2,0,2,1,3,1,5.1,5.5,3.7,3.6,4.7,6.0,"A road with cars driving on it, lined with trees and houses on the right side, and a grassy area with a concrete barrier separating the road from the sidewalk.",0.055,0.945,0.0,-0.128,0.07261426001787186,0.882320761680603,0.04506503790616989,0.5640000000000001,0.31830713000893596
224974344000493,images/Richmond_upon_Thames/224974344000493.jpg,Richmond upon Thames,unknown,51.44012052360982,-0.2678683269997203,51.439499893081,-0.26851539938379,320.09320262417,1705246746998,Mapillary,0.6,True,low,low,none,low,fair,normal,1,0,1,1,1,2,1,3.1,5.5,4.3,3.6,5.3,5.7,"A wooden kiosk with a curved roof and a large window is surrounded by a dirt path, trees, and a cloudy sky.",0.13,0.87,0.0,-0.34,0.016706205904483795,0.8830036520957947,0.10029015690088272,0.67,0.3433531029522419
468270254276719,images/Richmond_upon_Thames/468270254276719.jpg,Richmond upon Thames,unknown,51.446230864352,-0.3271325036613104,51.446788,-0.327251,59.37851,1406379312000,Mapillary,0.4,True,medium,medium,light,medium,good,bright,2,1,2,2,2,3,1,4.6,5.9,7.7,6.4,7.7,2.3,The image shows a street with brick buildings and hanging flower baskets on either side with a few people walking on the sidewalk and a silver car parked on the left.,0.0,1.0,0.0,0.0,0.015697278082370758,0.9104607105255127,0.07384200394153595,0.5,0.2578486390411854
312829317113258,images/Richmond_upon_Thames/312829317113258.jpg,Richmond upon Thames,unknown,51.41682659809794,-0.3484137646380497,51.4116601744,-0.355915833,116.47497558594,1606483497944,Mapillary,0.6,True,none,low,light,none,fair,normal,1,1,0,0,1,2,1,4.6,3.5,2.7,3.6,4.2,7.0,A highway maintenance truck is driving on a road with a car behind it and a sidewalk with a fence to the left.,0.0,1.0,0.0,0.0,0.2750542163848877,0.6981401443481445,0.026805618777871132,0.5,0.38752710819244385
1556989771943238,images/Richmond_upon_Thames/1556989771943238.jpg,Richmond upon Thames,unknown,51.403396619836606,-0.3094201192039817,51.4041108,-0.3085194,354.323,1563274226000,Mapillary,0.6,True,medium,low,none,low,good,bright,1,0,1,2,2,3,1,2.3,7.1,6.0,3.6,7.5,3.7,"A body of water with trees and buildings along its banks, with boats docked on the right side.",0.0,1.0,0.0,0.0,0.03206560015678406,0.9022055268287659,0.06572888791561127,0.5,0.26603280007839203
135315178585796,images/Richmond_upon_Thames/135315178585796.jpg,Richmond upon Thames,unknown,51.39776731162355,-0.3338566178053741,51.3982275,-0.33300630555556,0.0,1542795605201,Mapillary,0.6,True,medium,low,none,medium,fair,bright,1,0,2,2,1,3,1,2.8,6.8,7.0,3.6,7.0,3.3,a group of people walk on a dirt path through a field,0.231,0.769,0.0,-0.34,0.07919574528932571,0.8821973204612732,0.038606952875852585,0.67,0.3745978726446629
290682549217556,images/Richmond_upon_Thames/290682549217556.jpg,Richmond upon Thames,unknown,51.47839386663084,-0.3007568767221393,51.478591666667,-0.30067499999996,-1.0,1284385300000,Mapillary,0.6,True,high,low,none,none,good,dim,1,0,0,3,2,1,1,1.9,8.5,2.3,3.6,4.8,7.0,A wooden bridge leads to a grassy area with trees and bushes.,0.0,1.0,0.0,0.0,0.10149703919887543,0.8608160614967346,0.037686869502067566,0.5,0.3007485195994377
745445589496012,images/Richmond_upon_Thames/745445589496012.jpg,Richmond upon Thames,unknown,51.44106804874142,-0.2580067802768583,51.44289334,-0.25912441,31.663204193115,1400698783000,Mapillary,0.6,True,high,low,none,none,fair,dim,1,0,0,3,1,1,1,2.4,8.1,1.7,3.6,3.7,8.0,"A dirt path is visible, lined with trees on either side and a wooden fence in the background.",0.138,0.862,0.0,-0.34,0.019833514466881752,0.9022132158279419,0.07795333862304688,0.67,0.3449167572334409
743538071391701,images/Richmond_upon_Thames/743538071391701.jpg,Richmond upon Thames,unknown,51.41104010802634,-0.3722790701622743,51.4092711,-0.3704485,52.972,1617448737000,Mapillary,0.4,True,medium,medium,none,low,good,normal,2,0,1,2,2,2,1,3.4,6.5,5.0,6.4,6.5,4.7,"A paved path runs alongside a grassy area and a body of water with boats, with trees and buildings in the background under a cloudy sky.",0.0,1.0,0.0,0.0,0.011053926311433315,0.8943406939506531,0.09460539370775223,0.5,0.25552696315571666
295261215565475,images/Richmond_upon_Thames/295261215565475.jpg,Richmond upon Thames,unknown,51.45113598159346,-0.2991463743450094,51.451118457254,-0.30081385384615,338.99758911133,1612191664160,Mapillary,0.6,True,medium,low,none,none,fair,dim,1,0,0,2,1,1,1,2.8,6.8,1.7,3.6,3.7,8.0,"A two-lane road curves to the left with a grassy area and metal fence on the left side and a hedge on the right side, lined with trees and streetlights under a gray sky.",0.0,1.0,0.0,0.0,0.051075417548418045,0.9097567796707153,0.03916783258318901,0.5,0.275537708774209
790412888512115,images/Richmond_upon_Thames/790412888512115.jpg,Richmond upon Thames,unknown,51.42160734937778,-0.3782527760309623,51.413731508024,-0.38092175095286,100.74490356445,1606483299788,Mapillary,0.6,True,low,low,light,none,fair,normal,1,1,0,1,1,2,1,4.3,4.8,2.7,3.6,4.2,7.0,A vehicle with a yellow and red sign reading 'HIGHWAY MAINTENANCE' drives away from the camera on a road with a metal fence to the left and a cloudy sky above.,0.0,1.0,0.0,0.0,0.31559309363365173,0.6511943936347961,0.03321254253387451,0.5,0.40779654681682587
746854784619827,images/Richmond_upon_Thames/746854784619827.jpg,Richmond upon Thames,unknown,51.46647469535744,-0.3035571469698723,51.46487,-0.3017372,132.0,1750095657000,Mapillary,0.6,True,low,low,none,none,fair,bright,1,0,0,1,1,3,1,3.1,5.5,3.7,3.6,5.7,6.0,"a street with a brick building and shops on the right side, a tree on the left side, and a sidewalk with bollards",0.0,1.0,0.0,0.0,0.049148716032505035,0.9096153974533081,0.04123581945896149,0.5,0.2745743580162525
1260099645492289,images/Richmond_upon_Thames/1260099645492289.jpg,Richmond upon Thames,unknown,51.45778603702506,-0.3164269872093798,51.4586131,-0.3166756,220.0,1750095770000,Mapillary,0.6,True,medium,low,moderate,none,good,bright,1,2,0,2,2,3,1,4.6,5.8,4.3,3.6,5.8,5.0,"The scene shows a road with trees and houses on the left side, and a metal fence on the right side, with several cars parked or driving on the road.",0.0,1.0,0.0,0.0,0.18185563385486603,0.7851729393005371,0.03297143802046776,0.5,0.340927816927433
1229699502118619,images/Richmond_upon_Thames/1229699502118619.jpg,Richmond upon Thames,unknown,51.45385271950713,-0.2602899785493355,51.4546722,-0.2605083,309.491,1584016607000,Mapillary,0.6,True,medium,low,none,low,fair,bright,1,0,1,2,1,3,1,2.8,6.8,5.3,3.6,6.3,4.7,The image shows a dirt road with grassy areas and trees on both sides.,0.167,0.833,0.0,-0.34,0.058644481003284454,0.8818492889404297,0.05950617045164108,0.67,0.36432224050164225
642986014400207,images/Richmond_upon_Thames/642986014400207.jpg,Richmond upon Thames,unknown,51.47396463722188,-0.2408014451862513,51.46766655259,-0.24809027777778,187.35858203471,1685089649412,Mapillary,0.6,True,high,low,none,none,poor,bright,1,0,0,3,0,3,1,2.9,7.8,3.0,3.6,4.5,7.0,A brick wall with pillars and a house are visible through trees and bushes.,0.0,1.0,0.0,0.0,0.023720616474747658,0.9060944318771362,0.07018496841192245,0.5,0.26186030823737383
943905234451784,images/Richmond_upon_Thames/943905234451784.jpg,Richmond upon Thames,unknown,51.45339057242837,-0.3503124904092953,51.4494419,-0.3514928,236.0,1750096500000,Mapillary,0.6,True,medium,low,moderate,none,good,bright,1,2,0,2,2,3,1,4.6,5.8,4.3,3.6,5.8,5.0,"A road with several cars driving on it, lined with trees and a fence on both sides.",0.0,1.0,0.0,0.0,0.12403222918510437,0.8296196460723877,0.04634811729192734,0.5,0.3120161145925522
451523122588062,images/Merton/451523122588062.jpg,Merton,unknown,51.41286555615908,-0.2148513669785641,51.414659432368,-0.216416409372,19.167697906494,1414503984000,Mapillary,0.6,True,high,low,none,none,poor,bright,1,0,0,3,0,3,1,2.9,7.8,3.0,3.6,4.5,7.0,The image shows a blurry view of trees and foliage.,0.149,0.851,0.0,-0.1027,0.2848133444786072,0.6767178773880005,0.03846876695752144,0.55135,0.4180816722393036
318630734079577,images/Merton/318630734079577.jpg,Merton,unknown,51.39049191469626,-0.1888648154774501,51.391187,-0.18928,0.0,1696163180000,Mapillary,0.6,True,medium,low,light,none,fair,bright,1,1,0,2,1,3,1,3.9,6.1,3.7,3.6,5.2,6.0,"A cyclist wearing a helmet rides on a road with double yellow lines, surrounded by brick houses with red roofs and green hedges under a blue sky with wispy clouds.",0.0,1.0,0.0,0.0,0.026579534634947777,0.8257868885993958,0.1476336568593979,0.5,0.2632897673174739
2229445323919603,images/Merton/2229445323919603.jpg,Merton,unknown,51.4155204759132,-0.1707969607365703,51.4184505,-0.1652786,304.249,1687333445600,Mapillary,0.6,True,low,low,light,none,fair,normal,1,1,0,1,1,2,1,4.3,4.8,2.7,3.6,4.2,7.0,"The image shows a street scene with a white two-story house, a brick building with scaffolding, parked cars, and a blue sky with clouds.",0.0,1.0,0.0,0.0,0.0610736720263958,0.8687813878059387,0.07014495134353638,0.5,0.2805368360131979
291625452416134,images/Merton/291625452416134.jpg,Merton,unknown,51.41933606349566,-0.2000513253555502,51.423141879897,-0.20358317314545,340.181640625,1414504134000,Mapillary,0.6,True,low,low,light,none,fair,bright,1,1,0,1,1,3,1,4.3,4.8,3.7,3.6,5.2,6.0,A set of train tracks runs through a grassy area with a large gray building and several smaller structures alongside a residential neighborhood.,0.0,1.0,0.0,0.0,0.02389766089618206,0.939109206199646,0.03699318319559097,0.5,0.26194883044809103
1672270643285522,images/Merton/1672270643285522.jpg,Merton,unknown,51.41861077135623,-0.1894548133340574,51.41750147825,-0.19253794647748,125.34558406445,1684663102693,Mapillary,0.6,True,medium,low,moderate,none,fair,bright,1,2,0,2,1,3,1,5.1,5.5,3.7,3.6,4.7,6.0,A road with cars and buildings on both sides,0.0,1.0,0.0,0.0,0.18160435557365417,0.7723271250724792,0.046068526804447174,0.5,0.3408021777868271
836129264534967,images/Merton/836129264534967.jpg,Merton,unknown,51.42949729251692,-0.1914183886984422,51.431479067295,-0.1901302672951,328.05851879484,1684135954975,Mapillary,0.6,True,high,low,none,none,fair,bright,1,0,0,3,1,3,1,2.4,8.1,3.7,3.6,5.7,6.0,"The scene shows a paved path flanked by dense greenery and white wildflowers on both sides, with trees lining the path and a building visible in the distance.",0.0,1.0,0.0,0.0,0.0036286627873778343,0.614380955696106,0.38199031352996826,0.5,0.2518143313936889
1273293199735481,images/Merton/1273293199735481.jpg,Merton,unknown,51.39839034356038,-0.1651329429136594,51.395108,-0.161162,65.28137,1460561305705,Mapillary,0.4,True,medium,medium,none,none,poor,dim,2,0,0,2,0,1,1,4.4,5.9,1.0,6.4,2.5,9.0,"A large, two-story red brick house with a brown roof and white-framed windows sits behind a patch of overgrown greenery.",0.0,1.0,0.0,0.0,0.011589017696678638,0.8168922662734985,0.1715187132358551,0.5,0.2557945088483393
1558147874990846,images/Merton/1558147874990846.jpg,Merton,unknown,51.40984675729033,-0.1970566748835024,51.415686247949,-0.19209686974359,87.299958508012,1683876493466,Mapillary,0.4,True,low,medium,moderate,low,fair,normal,2,2,1,1,1,2,1,6.6,3.5,4.3,6.4,4.3,5.7,"A street scene showing a curved red-brick building with a white and red sign reading 'Cribs Estates', a sidewalk with a black trash can, a cyclist riding down the road, and several cars parked or driving on the street.",0.0,1.0,0.0,0.0,0.20238304138183594,0.7583301663398743,0.039286814630031586,0.5,0.35119152069091797
479739883233473,images/Merton/479739883233473.jpg,Merton,unknown,51.4173533960164,-0.227705091419574,51.409890718197,-0.22716190611385,37.418609619141,1414503927000,Mapillary,0.4,True,medium,medium,none,none,fair,bright,2,0,0,2,1,3,1,3.9,6.2,3.7,6.4,5.7,6.0,A white building with a blue base and multiple windows is surrounded by greenery and other buildings in the background.,0.0,1.0,0.0,0.0,0.0032777083106338978,0.5862733721733093,0.41044890880584717,0.5,0.25163885415531695
1650950142989040,images/Merton/1650950142989040.jpg,Merton,unknown,51.42420346685436,-0.2135819009073196,51.42589900261,-0.21707396237283,144.47935469034,1772987732894,Mapillary,0.6,True,low,low,none,none,good,bright,1,0,0,1,2,3,1,2.6,5.8,4.3,3.6,6.8,5.0,"A storefront with a black awning reading 'HOLLOWAYS OF LUDLOW' in white and red letters, displaying various lamps and furniture in its windows.",0.0,1.0,0.0,0.0,0.02640712261199951,0.9172988533973694,0.056293997913599014,0.5,0.26320356130599976
874853543245701,images/Merton/874853543245701.jpg,Merton,unknown,51.41459325346586,-0.2060418170841715,51.416780355894,-0.21321357212129,113.35409545898,1414503999000,Mapillary,0.4,True,high,medium,none,none,poor,bright,2,0,0,3,0,3,1,4.1,7.2,3.0,6.4,4.5,7.0,A blurry view of trees and a building with a fence in front.,0.135,0.865,0.0,-0.1027,0.11474354565143585,0.8343318700790405,0.050924573093652725,0.55135,0.33304677282571793
176503607705501,images/Merton/176503607705501.jpg,Merton,unknown,51.40875650162842,-0.2127319312255669,51.404773857746,-0.21577349688129,131.28894042969,1545651742276,Mapillary,0.6,True,low,low,moderate,none,fair,normal,1,2,0,1,1,2,1,5.4,4.1,2.7,3.6,3.7,7.0,"The image shows a street with cars parked along both sides, and several vehicles driving down the road, with houses and trees lining the sidewalk.",0.0,1.0,0.0,0.0,0.03915826976299286,0.9095895886421204,0.051252108067274094,0.5,0.26957913488149643
2918992724987123,images/Merton/2918992724987123.jpg,Merton,unknown,51.39535387785729,-0.2194506535888697,51.403187855599,-0.21161700628684,111.99731445312,1545651779974,Mapillary,0.4,True,low,medium,moderate,none,fair,bright,2,2,0,1,1,3,1,6.6,3.5,3.7,6.4,4.7,6.0,"The image shows a street with cars parked along the side, buildings and houses lining the road, and a blue sky in the background.",0.0,1.0,0.0,0.0,0.010939963161945343,0.7995746731758118,0.1894853711128235,0.5,0.25546998158097267
1216477148789539,images/Merton/1216477148789539.jpg,Merton,unknown,51.39794746857842,-0.2416528958604961,51.39962,-0.24245500000006,359.28448373079,1489859225817,Mapillary,0.4,True,low,medium,moderate,none,fair,dim,2,2,0,1,1,1,1,6.6,3.5,1.7,6.4,2.7,8.0,"A road with cars driving on it, a blue fence on the left, a bridge on the right, and a gas station in the background.",0.0,1.0,0.0,0.0,0.07085097581148148,0.8681408762931824,0.06100815162062645,0.5,0.28542548790574074
277167837439538,images/Merton/277167837439538.jpg,Merton,unknown,51.40023018826818,-0.2334713967082529,51.405093202427,-0.23620219140546,64.739593505859,1545651516421,Mapillary,0.6,True,low,low,light,none,good,bright,1,1,0,1,2,3,1,3.8,5.1,4.3,3.6,6.3,5.0,"A road with a metal guardrail on the left and a concrete barrier on the right, lined with bare trees and streetlights, with a white car driving ahead.",0.061,0.939,0.0,-0.128,0.12735386192798615,0.8359296321868896,0.036716558039188385,0.5640000000000001,0.3456769309639931
1793940471050682,images/Merton/1793940471050682.jpg,Merton,unknown,51.399327441266266,-0.1790927737583132,51.396159,-0.187091,0.0,1696162778000,Mapillary,0.6,True,low,low,light,none,good,normal,1,1,0,1,2,2,1,3.8,5.1,3.3,3.6,5.3,6.0,"The image shows a suburban street scene with cars parked along the road, trees and grassy areas, and several brick houses under a blue sky with some clouds.",0.0,1.0,0.0,0.0,0.010985316708683968,0.8591135144233704,0.12990117073059082,0.5,0.255492658354342
159882692732259,images/Merton/159882692732259.jpg,Merton,unknown,51.41070617950136,-0.1549684473032326,51.408954,-0.153565,286.5956,1458835926452,Mapillary,0.6,True,low,low,light,low,fair,dim,1,1,1,1,1,1,1,4.3,4.8,3.3,3.6,3.8,6.7,"The image shows a row of white and red two-story houses with brown roofs, parked cars, and a person walking on the sidewalk.",0.0,1.0,0.0,0.0,0.06727490574121475,0.8869214057922363,0.04580368474125862,0.5,0.2836374528706074
825534146357492,images/Merton/825534146357492.jpg,Merton,unknown,51.41073648384292,-0.187283924639109,51.409757030777,-0.18734752547007,174.98502457819,1721565947075,Mapillary,0.4,True,low,medium,light,none,fair,normal,2,1,0,1,1,2,1,5.4,4.2,2.7,6.4,4.2,7.0,"A tree stands on a grassy verge beside a sidewalk, with a white SUV and a white sports car parked on the adjacent road, lined with buildings and streetlights under a cloudy sky.",0.0,1.0,0.0,0.0,0.016271131113171577,0.9023028612136841,0.0814259797334671,0.5,0.2581355655565858
507754051824212,images/Merton/507754051824212.jpg,Merton,unknown,51.411146420886325,-0.1312764190198306,51.4137313,-0.1294505,217.456,1719763784000,Mapillary,0.6,True,high,low,none,none,poor,bright,1,0,0,3,0,3,1,2.9,7.8,3.0,3.6,4.5,7.0,The image shows a view of trees and blue sky with white clouds through a window.,0.0,1.0,0.0,0.0,0.0042710574343800545,0.5895872712135315,0.4061416685581207,0.5,0.25213552871719
967905603750813,images/Merton/967905603750813.jpg,Merton,unknown,51.4090088068314,-0.1691309077260067,51.403569583333,-0.17619508333333,0.0,1541158585848,Mapillary,0.6,True,low,low,none,none,fair,normal,1,0,0,1,1,2,1,3.1,5.5,2.7,3.6,4.7,7.0,A red postbox with a white label showing collection times is on a sidewalk.,0.0,1.0,0.0,0.0,0.05123039335012436,0.8920078873634338,0.056761711835861206,0.5,0.2756151966750622
129773935853686,images/Wandsworth/129773935853686.jpg,Wandsworth,unknown,51.46915707847425,-0.1625367956732725,51.46943,-0.163941,121.48139184713,1468177515891,Mapillary,0.6,True,low,low,light,none,good,bright,1,1,0,1,2,3,1,3.8,5.1,4.3,3.6,6.3,5.0,"A street with parked cars on the left, a sidewalk on the right, and a row of buildings on the left side of the street.",0.0,1.0,0.0,0.0,0.17699219286441803,0.7935984134674072,0.029409445822238922,0.5,0.338496096432209
671050419274602,images/Wandsworth/671050419274602.jpg,Wandsworth,unknown,51.4447098414126,-0.2105350831163799,51.44259985,-0.2089033,209.87604718866,1751315753166,Mapillary,0.6,True,medium,low,moderate,low,good,dim,1,2,1,2,2,1,1,4.6,5.8,4.0,3.6,4.5,5.7,"A street with trees on the left, houses on the right, and a clear sky at dusk.",0.0,0.843,0.157,0.3818,0.006317557767033577,0.6116344332695007,0.38204798102378845,0.30910000000000004,0.1577087788835168
184507671018892,images/Wandsworth/184507671018892.jpg,Wandsworth,unknown,51.430851669071615,-0.1834085052711064,51.4288667,-0.1852856,140.656,1679423543000,Mapillary,0.6,True,low,low,light,none,fair,dim,1,1,0,1,1,1,1,4.3,4.8,1.7,3.6,3.2,8.0,A street with a fenced area on one side and parked cars on the other.,0.0,1.0,0.0,0.0,0.2629205882549286,0.699445366859436,0.03763410449028015,0.5,0.3814602941274643
